Time(s),SampEn
420.85,0.006682894221828264
423.85,0.0057633237143657244
426.85,0.00209695993410554
429.85,0.0024003083242923324
432.85,0.004626562494774648
435.85,0.0028748944949464174
438.85,0.0015668519670376164
441.85,0.005082553397560433
444.85,0.0037282448730229403
447.85,0.0008514927663479756
450.85,0.003154816329292345
453.85,0.002937400129560583
456.85,0.0047739912331354155
459.85,0.0029863126644597564
462.85,0.0006423432759856317
465.85,0.0011461503712652873
468.85,0.0009243977067523173
471.85,0.0013859740494953513
474.85,0.006622601697349005
477.85,0.00621066923096592
480.85,0.0071299009142661105
483.85,0.0023499438943639806
486.85,0.0032466222847929854
489.85,0.007946268631746854
492.85,0.005730875877410874
495.85,0.0023783281952979443
498.85,0.0024399032593516315
501.85,-1.704287390198158e-06
504.85,0.0007192046342983927
507.85,0.00049111193901113
510.85,0.006651012936124779
513.85,0.0057970001281098145
516.85,0.006611338130676338
519.85,0.006707873408513915
522.85,0.0006296729351950899
525.85,0.005564792316007362
528.85,0.006038581664303468
531.85,0.006428003220454902
534.85,0.007843924940744651
537.85,0.0017454929116828368
540.85,0.0061775660087740455
543.85,0.001992558690712007
546.85,0.0032010899576450304
549.85,0.0018690214222914022
552.85,-1.704287390198158e-06
555.85,0.0011568164887661536
558.85,0.005333705985652412
561.85,0.004597040926160062
564.85,0.0008359665632364353
567.85,-1.704287390198158e-06
570.85,-1.704287390198158e-06
573.85,0.003106462633887481
576.85,0.0036980893675247484
579.85,0.005948126709611759
582.85,0.005678421399094703
585.85,0.004127466755970483
588.85,0.003754927429863406
591.85,0.006453059443734584
594.85,0.004213199008315731
597.85,-1.704287390198158e-06
600.85,0.0041567104049294
603.85,0.005621342497284149
606.85,0.006602191196894562
609.85,0.004937771237175457
612.85,0.004455310690284764
615.85,0.006298520300581701
618.85,0.0061319455950474555
621.85,0.006456500632702121
624.85,0.005432111487291022
627.85,0.005036211403641299
630.85,0.006594171780615037
633.85,0.006096490061688079
636.85,0.006839638448489812
639.85,0.0005375697308892934
642.85,0.005707242661948623
645.85,0.0030315612211622
648.85,0.002205921247007288
651.85,0.0010502295329231869
654.85,0.005257477557832365
657.85,0.002869800021764013
660.85,0.005987608466048864
663.85,0.005625114091322066
666.85,-1.704287390198158e-06
669.85,0.005951433930259489
672.85,0.0077976451455261464
675.85,0.00615497804314945
678.85,0.005182463332477234
681.85,0.005133420107158122
684.85,0.004617208538080597
687.85,0.0035893764698255097
690.85,0.00375084764577648
693.85,0.003008982087630621
696.85,0.004341741968350778
699.85,0.006435625145778398
702.85,0.003789415340837974
705.85,0.004348655361625679
708.85,0.006450828226024733
711.85,0.000576010250990779
714.85,0.0066678696871680055
717.85,0.0035351752086303675
720.85,0.005042908412486261
723.85,0.005288536510094095
726.85,0.0018495019652478538
729.85,0.007070813249060655
732.85,0.003403503322795065
735.85,0.0024784308601872524
738.85,0.0075319920107267254
741.85,0.006130255421751551
744.85,-1.704287390198158e-06
747.85,0.007502648228351793
750.85,0.002152008545265854
753.85,0.007437176275799956
756.85,0.004693060190822895
759.85,0.004544956296273712
762.85,0.003067888688638736
765.85,0.004749839176343218
768.85,0.004911185786883494
771.85,0.0029485605954645386
774.85,0.005538431882188783
777.85,0.0028582040579545856
780.85,0.003242581564682794
783.85,0.003851944191616157
786.85,0.0012953738677621272
789.85,0.006714821350471463
792.85,0.005973396929414366
795.85,0.003558566183169035
798.85,0.004536686632214717
801.85,0.0018240774450894593
804.85,0.0016632475295785818
807.85,0.0058286258168459065
810.85,0.004624405910080313
813.85,0.006454715315793315
816.85,0.0069273752937290285
819.85,0.004840526348917943
822.85,0.006856087759080407
825.85,0.005164616619958599
828.85,0.006850950603389118
831.85,0.002566085163569462
834.85,0.006665813581650303
837.85,0.005226258980482559
840.85,0.0014739389468972181
843.85,-1.824892245648176e-05
846.85,0.0004477969044738054
849.85,0.001912005660215897
852.85,0.002596507602997383
855.85,0.0016778782754964005
858.85,-4.30518975995589e-05
861.85,0.000900718223282935
864.85,0.0007598834642969616
867.85,0.006072366530434315
870.85,0.00414013579956259
873.85,0.0033549468645271896
876.85,0.0009282192703885659
879.85,0.0015420051253283776
882.85,0.004222979732370801
885.85,0.0049794903807319525
888.85,0.0041589816006160915
891.85,0.0018299747920442035
894.85,0.006418716541139916
897.85,0.006153667284667176
900.85,0.00666607088080516
903.85,0.006013986615263175
906.85,0.00592256793280417
909.85,0.004360704513572686
912.85,0.003838938598846871
915.85,0.006812769987734145
918.85,-1.704287390198158e-06
921.85,0.003165077521778449
924.85,-1.704287390198158e-06
927.85,-1.704287390198158e-06
930.85,0.003269872984323946
933.85,0.004161900704987888
936.85,-1.704287390198158e-06
939.85,-1.704287390198158e-06
942.85,0.005219079535738012
945.85,0.0015927062458016173
948.85,0.00020689823841109494
951.85,0.0027224855546007115
954.85,0.0008975804620984686
957.85,0.006924881359861833
960.85,0.001468376603937498
963.85,0.005982905354343855
966.85,0.00449123209811547
969.85,0.006959899338476884
972.85,0.005359354656633927
975.85,0.0020127498357262697
978.85,0.005118723725817765
981.85,0.004426026044665331
984.85,0.006733528184969052
987.85,0.006941204408381291
990.85,0.005546789410092304
993.85,0.0006281288095868466
996.85,0.004750113720202475
999.85,0.007557402928190829
1002.85,0.003961744384414091
1005.85,0.0017824353062803728
1008.85,-1.704287390198158e-06
1011.85,-1.704287390198158e-06
1014.85,0.0003549919955320285
1017.85,0.0023836325281143484
1020.85,0.0017394299215746194
1023.85,0.0030276989272618265
1026.85,0.004477397427790656
1029.85,0.002426761829118102
1032.85,0.004762111172036448
1035.85,0.006198333403867928
1038.85,0.007425923399544995
1041.85,0.006705068984863698
1044.85,0.005704253962112232
1047.85,0.006270240517687864
1050.85,0.006816439823502949
1053.85,0.005904038577527629
