Time(s),alphas
356.05,2.0992853646508505
359.05,2.1017177563117353
362.05,2.0881833755497397
365.05,2.1005112934334673
368.05,2.0640160247736468
371.05,2.0739321422002566
374.05,2.0499973216806398
377.05,2.079146075024383
380.05,2.0873915223189132
383.05,2.092393028866508
386.05,2.0843700704000017
389.05,2.069890842102586
392.05,1.9976329442505698
395.05,2.0534395096088
398.05,2.013457853643049
401.05,2.096978728476138
404.05,2.1010453741124513
407.05,2.0955927714804217
410.05,2.08235746090832
413.05,2.0778795631424964
416.05,2.090408946026419
419.05,2.0821096778795067
422.05,2.058953332647673
425.05,2.094454686306055
428.05,2.093393459896872
431.05,2.1023771983431447
434.05,2.0926529260343987
437.05,2.07397944633961
440.05,2.0981409502329402
443.05,2.1079296552609432
446.05,2.1006966701528267
449.05,2.0926332869334123
452.05,2.0766903287485134
455.05,2.0876596057973753
458.05,2.096230535820289
461.05,2.101771689615797
464.05,2.100911412126143
467.05,2.1071185826883596
470.05,2.0985074685201894
473.05,2.108943425460487
476.05,2.073939922739657
479.05,2.1046251405721828
482.05,2.095442230697234
485.05,1.972203256332736
488.05,2.0820632925611418
491.05,2.052220462717683
494.05,2.103257716474928
497.05,2.0984830919622004
500.05,2.100267977895347
503.05,2.090289418345371
506.05,2.0947485749426424
509.05,2.096922761119984
512.05,2.101370994392804
515.05,2.06463698569307
518.05,2.0976411672354067
521.05,2.0987288135726327
524.05,2.0964082952381684
527.05,2.0911640714168227
530.05,1.991535671485614
533.05,2.0941381695716546
536.05,2.0571644310999724
539.05,2.0969740499802834
542.05,2.0911387458366244
545.05,2.0843549104951964
548.05,2.0979056761335877
551.05,2.0957465773296717
554.05,2.1046488884457224
557.05,2.0987651854486784
560.05,2.104832962943036
563.05,2.0937477499590402
566.05,2.0339569737155383
569.05,2.0600757162845067
572.05,2.093554242231609
575.05,2.0967074809009194
578.05,2.099638002997881
581.05,2.0980054771154686
584.05,2.104005480578719
587.05,2.093725130680254
590.05,2.105189643329522
593.05,2.0877306230596813
596.05,2.100292527396477
599.05,2.061269602721907
602.05,2.023001666949568
605.05,2.097935560825614
608.05,2.081946801310486
611.05,2.076057049603276
614.05,2.079383985634819
617.05,2.087190621766743
620.05,2.100961514703601
623.05,2.082180457617982
626.05,2.0618230301869906
629.05,2.093822677767571
632.05,2.093188796028574
635.05,2.0915764447512317
638.05,2.0993259227614813
641.05,2.0917893620811268
644.05,2.0742859210807207
647.05,2.1055867551497838
650.05,2.065119218968191
653.05,2.087797398433702
656.05,2.1023235880029607
659.05,2.080467617565766
662.05,2.0980938990012956
665.05,2.082376007881897
668.05,2.092335925935695
671.05,2.1115322785374393
674.05,2.1015858779681884
677.05,2.09344760902567
680.05,2.0958767941063807
683.05,2.0957550075270537
686.05,2.103913418950412
689.05,2.1068559830739684
692.05,2.089461849791412
695.05,2.089377213248606
698.05,2.0925460649558714
701.05,2.0887974600768784
704.05,2.0519539490428502
707.05,2.0936343525538605
710.05,2.101133965340203
713.05,2.0975566257710945
716.05,2.084299758940133
719.05,2.1013486441782865
722.05,2.105393675781364
725.05,2.098474903943043
728.05,2.1029988448528907
731.05,2.093075249043456
734.05,2.0985273611596797
737.05,2.082475084442756
740.05,2.056001584444615
743.05,1.7305236091957437
746.05,2.085280334508872
749.05,2.0935950912320815
752.05,2.101554239086358
755.05,2.084870859899008
758.05,2.1039894650823827
761.05,2.0963562788022307
764.05,2.0860133883724714
767.05,2.0944565637895445
770.05,2.0951995387734614
773.05,2.090843090455376
776.05,2.0948762299651227
779.05,2.097381295656936
782.05,2.1039967415179874
785.05,2.0881609778808587
788.05,2.0967866814592835
791.05,2.1106710367457007
794.05,2.0667188284127196
797.05,2.093458841913506
800.05,2.109114807625753
803.05,2.0859312925556015
806.05,2.076364703399986
809.05,2.0838522589605497
812.05,2.092984934073245
815.05,2.0920067482686675
818.05,2.08877879242365
821.05,2.0026633662073583
824.05,2.0801961680175935
827.05,2.0971968084493837
830.05,2.0972894507771507
833.05,2.0971310457272305
836.05,2.0886557543053286
839.05,2.0901277356006522
842.05,2.0078649196461225
845.05,2.07497380029179
848.05,2.092772697169158
851.05,2.04307698242647
854.05,2.0991994919681516
857.05,2.1004207732662326
860.05,2.0923740443929613
863.05,2.0959441304494306
866.05,2.080486004085278
869.05,2.0989308150892025
872.05,2.0543287171927176
875.05,2.0953912266059906
878.05,2.10153113002638
881.05,2.1041400179049856
884.05,2.0967127755343373
887.05,2.0966651698102003
890.05,2.084877073670263
893.05,2.074992390336104
896.05,2.1027390124579957
899.05,2.1005885666594737
902.05,2.0984794105025646
905.05,2.095009025677891
908.05,2.0709393498495396
911.05,2.090533775976326
914.05,2.1025676499383996
917.05,2.086959910315248
920.05,2.0927375774400416
923.05,2.0314406160584615
926.05,2.1009333853121883
929.05,2.0750857173388244
932.05,2.040857596906197
935.05,2.0572984340399563
938.05,2.07837839854041
941.05,2.092690150385049
944.05,1.9929882946096653
947.05,2.0904342042177317
950.05,2.0560907846085503
953.05,2.082321822962347
956.05,2.0867948802797773
959.05,2.106545730649831
962.05,2.099232911229142
965.05,2.0997461323612385
968.05,2.094475552707793
971.05,2.0908493702485225
974.05,2.031286529162809
977.05,2.0490503090637433
980.05,2.098756631331628
983.05,2.090631674913062
986.05,2.0620184268574593
989.05,2.0943785943718067
992.05,2.0938263594254583
995.05,2.100453072586225
998.05,2.0900080680333475
1001.05,2.090118400665343
1004.05,2.0980199035320215
1007.05,2.077833301802673
1010.05,2.0914704333338237
1013.05,2.083033181046286
1016.05,2.1063263184686174
1019.05,2.0967182260513617
1022.05,2.0965487594301244
1025.05,2.095331368665967
1028.05,2.0958634216518734
1031.05,2.0926887805036882
1034.05,2.08103743611404
1037.05,2.099357836570324
1040.05,2.0951975521946395
1043.05,2.105417562663179
1046.05,2.094114444228364
1049.05,2.0794340372564384
1052.05,2.0706246067007212
1055.05,2.08811395695855
1058.05,2.088800192213552
1061.05,2.095278175204644
1064.05,2.0900541426262507
1067.05,1.8597212675309382
1070.05,2.0907535953368726
1073.05,2.0928401251937534
1076.05,2.07057092218957
1079.05,2.0888365090717627
1082.05,2.082243910236797
1085.05,2.092309123700867
1088.05,2.0972375524679605
1091.05,2.1000178693638327
1094.05,2.100939124551754
1097.05,2.1000382828593316
1100.05,2.1100079698285548
1103.05,2.102231838622033
1106.05,2.1054614937552842
1109.05,2.099539029287747
1112.05,2.099086972895913
1115.05,2.0844689156882064
1118.05,2.1066911319893515
1121.05,2.0963080320464327
1124.05,2.099347758162538
1127.05,2.1052489923437103
1130.05,2.0623743701452444
1133.05,2.081241715774812
1136.05,2.102385563471629
1139.05,2.0785151152919177
1142.05,2.1119933241414612
1145.05,2.0847894899408446
1148.05,2.0920258231464817
1151.05,2.103331816928134
1154.05,2.0945283133093544
1157.05,2.0922193676048657
1160.05,2.0686739831721526
1163.05,2.102040545331695
1166.05,2.101271102052992
1169.05,2.0931383544495636
1172.05,2.081782110424703
1175.05,2.077058527136983
1178.05,2.1031373541158476
1181.05,2.07251030830617
