Time(s),alphas
482.92,2.069493744634404
485.92,2.1000917272032047
488.92,2.082992277937622
491.92,2.102603471608077
494.92,2.0815194796691223
497.92,2.0995292170169524
500.92,2.077458007046854
503.92,2.1035751691055253
506.92,2.098572673798021
509.92,2.0953932511069033
512.9200000000001,2.1094766161554803
515.9200000000001,2.0843698101213084
518.9200000000001,2.0898459628304904
521.9200000000001,2.0980840017643803
524.9200000000001,2.0804145895333703
527.9200000000001,2.1012896949613045
530.9200000000001,2.0958831159638875
533.9200000000001,2.0924466432527176
536.9200000000001,2.0794771262021388
539.9200000000001,2.0424341188023925
542.9200000000001,2.104267471203831
545.9200000000001,2.077650321468845
548.9200000000001,2.0738736002569342
551.9200000000001,2.092447004746801
554.9200000000001,2.0708683961238585
557.9200000000001,2.0949812652086544
560.9200000000001,2.0868461923091655
563.9200000000001,2.083382353453122
566.9200000000001,2.1005810696607856
569.9200000000001,2.0852117817937232
572.9200000000001,2.0505449811166954
575.9200000000001,2.063745247905072
578.9200000000001,2.0540431476483745
581.9200000000001,2.080480934340555
584.9200000000001,2.0769938066763642
587.9200000000001,2.0440234879064687
590.9200000000001,2.0699093229354975
593.9200000000001,2.0639802507746055
596.9200000000001,2.0846071685250704
599.9200000000001,2.034522539071513
602.9200000000001,2.0978255403700588
605.9200000000001,2.09330217870139
608.9200000000001,2.04303776959672
611.9200000000001,2.0273675057236287
614.9200000000001,2.0685832297189606
617.9200000000001,2.1071294439188035
620.9200000000001,2.102975918707205
623.9200000000001,2.0884959927091846
626.9200000000001,2.079511998641826
629.9200000000001,2.086443411839829
632.9200000000001,2.1044682631331857
635.9200000000001,2.086688719677137
638.9200000000001,2.0897256842562526
641.9200000000001,2.0217852702269754
644.9200000000001,2.097969296500995
647.9200000000001,2.116485594847105
650.9200000000001,1.8162101319328834
653.9200000000001,2.0337171088081547
656.9200000000001,2.076388637696349
659.9200000000001,2.1042150148429144
662.9200000000001,2.0764728370646335
665.9200000000001,1.9423798606733789
668.9200000000001,2.0142610462984067
671.9200000000001,2.097500234586578
674.9200000000001,2.065537524318199
677.9200000000001,2.058790076060791
680.9200000000001,1.9970401523298322
683.9200000000001,2.0776810265346994
686.9200000000001,1.9779755186812733
689.9200000000001,1.99418954242172
692.9200000000001,2.0275617490203754
695.9200000000001,1.9192456011892964
698.9200000000001,2.001074237648386
701.9200000000001,2.0549016305348724
704.9200000000001,2.0506424142389825
707.9200000000001,2.09475629261389
710.9200000000001,2.0937279353018514
713.9200000000001,1.9907209044113916
716.9200000000001,2.1003657589068463
719.9200000000001,2.04655808736206
722.9200000000001,2.0980542742405275
725.9200000000001,2.0928385379726686
728.9200000000001,2.0508532849351675
731.9200000000001,2.075849578682538
734.9200000000001,1.9697206767246929
737.9200000000001,2.030636984721245
740.9200000000001,2.1224887718787264
743.9200000000001,1.9848794870815338
746.9200000000001,1.8157564446980707
749.9200000000001,2.0950890256977273
752.9200000000001,1.997480956257678
755.9200000000001,1.97887983104571
758.9200000000001,1.932067867133161
761.9200000000001,1.860351316081913
