Time(s),alphas
147.85,2.0354379114325103
150.85,2.017506813325458
153.85,2.0717122800708716
156.85,2.051082764727858
159.85,2.0572347527767207
162.85,2.065708923156944
165.85,2.0653648504701194
168.85,1.9768239171773279
171.85,1.963015269179798
174.85,2.074040471845797
177.85,2.0619622701026916
180.85,2.020056206965936
183.85,1.966992584279418
186.85,2.0147420433622685
189.85,2.039293659056001
192.85,2.0253792075150003
195.85,2.0465825162527476
198.85,2.0478220103118736
201.85,2.0431904605533218
204.85,2.0094712421192327
207.85,1.994997563794842
210.85,2.052961856081388
213.85,1.9985733837065873
216.85,1.9814345251082859
219.85,2.043325437724373
222.85,2.0338240939030467
225.85,1.9989400394860974
228.85,1.9244297752098773
231.85,2.067402338196169
234.85,1.9941887909201734
237.85,1.9998283677108655
240.85,2.0468432982039784
243.85,2.0300213193632635
246.85,2.0777839253111448
249.85,2.021953864999748
252.85,2.0471760417106637
255.85,2.0449190232722207
258.85,2.0505083395761545
261.85,2.0850362633919044
264.85,2.0468402899136438
267.85,2.0611870599289976
270.85,2.060208193819342
273.85,2.076252084938035
276.85,2.0767248026628033
279.85,2.0502477831394694
282.85,2.0785441440860275
285.85,2.041656511947284
288.85,2.0663083054481377
291.85,2.0888414852660304
294.85,2.057992809067894
297.85,2.0982174899256214
300.85,2.0687770069281095
303.85,2.085771381956258
306.85,2.091226462395943
309.85,2.0625547952555374
312.85,2.021734357429096
315.85,2.0583871404541525
318.85,2.0804296684863712
321.85,2.087572095378134
324.85,2.009863119957449
327.85,1.9919215920155542
330.85,1.9697634187271835
333.85,2.071058177280098
336.85,2.07128266631207
339.85,2.0117307622484706
342.85,2.0650733369808743
345.85,1.9985871951077723
348.85,2.07653224379534
351.85,2.0904599865206253
354.85,2.093141809108182
357.85,2.079197834064196
360.85,2.0545368294620845
363.85,2.088387040604035
366.85,2.067945533857445
369.85,2.0694218728470775
372.85,2.0695799940734503
375.85,2.0578505882304836
378.85,2.079380851373942
381.85,2.078145955317794
384.85,2.070582628844246
387.85,2.0740559966635637
390.85,2.0464541192924934
393.85,2.06526186283406
396.85,2.072237905648386
399.85,2.035553399335807
402.85,2.0875928030768716
405.85,2.0601144257372908
408.85,1.989558222583628
411.85,2.0713470675719523
414.85,2.0534165227031274
417.85,2.0699106303352983
420.85,2.004577999247641
423.85,2.044169974531122
426.85,2.044217794551858
429.85,2.033963234847144
432.85,2.0744018136211926
435.85,2.041789846240427
438.85,2.0698281352783017
441.85,2.069027203511919
444.85,2.075729831673329
447.85,2.0752168881968136
450.85,2.064729621795844
453.85,2.090532951105354
456.85,2.08752715958708
459.85,2.0831768248500895
462.85,2.091734705769721
465.85,2.086046448784784
468.85,2.0807261013334264
471.85,2.094690246526652
474.85,2.0749774782635493
