Time(s),SampEn
512.79,-1.7132220488206317e-06
515.79,-1.704287390198158e-06
518.79,-1.704287390198158e-06
521.79,0.001579564950421579
524.79,0.0008641621655743154
527.79,-1.704287390198158e-06
530.79,-1.704287390198158e-06
533.79,0.002144076115524987
536.79,0.00018322503959300948
539.79,0.0021277189574872243
542.79,0.0012460702446669442
545.79,0.0012177334178992574
548.79,-1.704287390198158e-06
551.79,0.0005676553714488205
554.79,0.0009876022317463142
557.79,0.0015787499652030318
560.79,0.0009697865171366568
563.79,0.002388799274378341
566.79,0.0025650445890558243
569.79,0.0023377061991507685
572.79,0.001731472784202851
575.79,0.0026030543882329662
578.79,0.0009935154174189
581.79,0.002580953365842629
584.79,0.0026178126680611482
587.79,0.002298427602131154
590.79,0.0022685340054250333
593.79,0.002585526918656875
596.79,0.0021562467562776916
599.79,0.002045215160345694
602.79,0.00019045655193638495
605.79,0.001459480525600357
608.79,0.0007045314271286453
611.79,0.0022952467121573287
614.79,0.00042578158157097613
617.79,0.0014705281667737012
620.79,-7.966366577440308e-06
623.79,0.0016058893482399567
626.79,0.00036505896026113886
629.79,0.0015982963017797942
632.79,0.0013232288679767969
635.79,-1.704287390198158e-06
638.79,0.003236014859039006
641.79,-9.549172031815879e-06
644.79,-1.0734938884592196e-06
647.79,-1.704287390198158e-06
650.79,0.00013958704016828836
653.79,0.0022827179434628253
656.79,0.0023294178800872083
659.79,0.002441544251453005
662.79,0.00215728675981957
665.79,8.901717089903947e-05
668.79,-1.704287390198158e-06
671.79,0.0015646922440854386
674.79,0.0007771739430446899
677.79,0.0014776136260023218
680.79,-1.704287390198158e-06
683.79,0.002384455625150496
686.79,0.001798998406441084
689.79,0.0016352056992748366
692.79,0.0010165124318046467
695.79,-1.704287390198158e-06
698.79,0.0018191956219681584
701.79,0.002200610527015528
704.79,0.00036352426087802784
707.79,0.0018914713156220938
710.79,0.0015893060881739139
713.79,-1.704287390198158e-06
716.79,0.0017634816550084773
719.79,0.0014533664946007009
722.79,0.0008001944771216552
725.79,-1.704287390198158e-06
728.79,0.0017456153646635073
731.79,0.0010917730136578404
734.79,0.002207220144211678
737.79,0.0012104113293548804
740.79,0.002448702931854204
743.79,0.001421542082152658
746.79,0.0018202140119718481
749.79,-1.704287390198158e-06
752.79,0.0005903702035106634
755.79,0.0028642789926491947
758.79,0.00035078172887656104
761.79,-1.704287390198158e-06
764.79,-1.704287390198158e-06
767.79,0.000949982335666277
770.79,0.0017291378371701084
773.79,0.0007274758113190135
776.79,-1.704287390198158e-06
779.79,-1.704287390198158e-06
782.79,0.0015823924254416233
785.79,0.0001942466195345419
788.79,0.0008427253309039628
791.79,0.00037802974824187064
794.79,0.000489810137527998
797.79,0.0007455779746631502
800.79,1.074730921478243e-05
803.79,-1.704287390198158e-06
806.79,4.511559796405458e-06
809.79,0.002312795688180174
812.79,0.0004846190401490607
815.79,0.001921689187644126
818.79,0.0005404364940539752
821.79,-1.704287390198158e-06
824.79,-1.704287390198158e-06
827.79,0.0016280675194777498
830.79,0.0017924701494964614
833.79,0.0013911501052511958
836.79,-1.704287390198158e-06
839.79,0.0006653564836727047
842.79,0.0005904790293191041
845.79,0.0014379903853882585
848.79,0.0025239310188949157
851.79,0.0021512840233815765
854.79,0.0002779976105585034
857.79,0.001579490386206254
860.79,0.002317805078165316
863.79,0.000989965820983198
866.79,0.0012301400187472954
869.79,0.0016766436107664932
872.79,0.0021036027319039463
875.79,0.0017078908072312954
878.79,0.0009488031688920614
881.79,0.001651207145345246
884.79,0.0002917300484426754
887.79,-1.704287390198158e-06
890.79,0.0007057793407103453
893.79,0.0020871058195641
896.79,9.82204801498859e-05
899.79,0.002431959451856722
902.79,0.002291232839004269
905.79,0.002401472194314687
908.79,0.0008678782893140049
911.79,0.001701315063932267
914.79,-1.704287390198158e-06
917.79,0.0016754564484893113
920.79,0.0014033886518721272
923.79,7.851792607887906e-05
926.79,-1.704287390198158e-06
929.79,0.001998415060909561
932.79,0.0006741003548267049
935.79,0.0004376735076760995
938.79,0.001087846829918155
941.79,0.002436090650035411
944.79,-1.704287390198158e-06
947.79,-1.704287390198158e-06
950.79,-1.704287390198158e-06
953.79,-1.704287390198158e-06
956.79,0.002470548781556573
959.79,0.0007865933457340067
962.79,-1.704287390198158e-06
965.79,0.0010812932865043123
968.79,0.0010666013907842842
971.79,0.0013685973418683215
974.79,0.0012206142416319205
977.79,0.002406112057892097
980.79,-1.704287390198158e-06
983.79,0.0028351017376466066
986.79,0.0013845069087139892
989.79,-1.704287390198158e-06
992.79,0.0024033190056700644
995.79,0.00036294199986216944
998.79,8.850753741718028e-05
1001.79,0.0019950131698087087
1004.79,-1.704287390198158e-06
1007.79,0.0019378015451762558
1010.79,0.0016459959334233043
1013.79,0.0008883657272057893
1016.79,0.0016200674240798522
1019.79,-1.704287390198158e-06
1022.79,0.0025580988578234377
1025.79,-1.704287390198158e-06
1028.79,0.0008346980226853451
1031.79,0.0012998988312627338
