Time(s),alphas
512.79,2.0832896205691758
515.79,2.0420708178327303
518.79,2.083410010809014
521.79,2.0984398379351172
524.79,2.1013975750935203
527.79,2.0956053934353767
530.79,1.9909440765091813
533.79,2.097170901671043
536.79,2.070622945136101
539.79,2.0960165046999495
542.79,2.0995182126644725
545.79,2.1022786556708555
548.79,2.1048705810170016
551.79,2.1052009054814644
554.79,2.0957635780316406
557.79,2.0981893255706683
560.79,2.094871607457467
563.79,2.1028502525667156
566.79,2.0939917023473913
569.79,2.096023268270215
572.79,2.103170583479846
575.79,2.095989664170609
578.79,2.0944716165705426
581.79,2.0970252335023156
584.79,2.0980176362461873
587.79,2.091730295721392
590.79,2.095222679489085
593.79,2.10525036700767
596.79,2.1054667408998373
599.79,2.094207813448181
602.79,2.0826927763450156
605.79,2.089281652308952
608.79,2.0931366860771883
611.79,2.1019788734711966
614.79,2.091586432467274
617.79,2.095369443122662
620.79,2.0884647979610715
623.79,2.0963432001006104
626.79,2.084155357266521
629.79,2.100976462215991
632.79,2.0844659006919306
635.79,2.0589251727270708
638.79,2.095168328662819
641.79,2.0813258301586113
644.79,2.079221733553981
647.79,2.0944062264860426
650.79,2.0792356917732917
653.79,2.0861043955782383
656.79,2.083694599753836
659.79,2.0912632391935517
662.79,2.1086212434926517
665.79,2.095087311492714
668.79,2.1018410831748837
671.79,2.102086856092937
674.79,2.0713098590704866
677.79,2.08527004160604
680.79,2.098984578178903
683.79,2.090848980405063
686.79,2.1020491337254605
689.79,2.095602433358657
692.79,2.07830806811833
695.79,2.0873147073944502
698.79,2.072139089163225
701.79,2.091553166905999
704.79,2.047127408350203
707.79,2.0968167582491937
710.79,2.0906796048592913
713.79,2.0989823874325513
716.79,2.102829947229611
719.79,2.108819742520742
722.79,2.0774553321264735
725.79,2.087573078315647
728.79,2.0841399917498693
731.79,2.0956985566582462
734.79,2.078700840911078
737.79,2.081728958056781
740.79,2.0896299832934293
743.79,2.0972592478134957
746.79,2.106025038753458
749.79,2.0943625859255004
752.79,2.090971125208039
755.79,2.106189666061259
758.79,2.0872969073950634
761.79,2.087247466565041
764.79,2.076407168024426
767.79,2.089799618336299
770.79,2.09481513278637
773.79,2.082836948065551
776.79,2.030673547130178
779.79,2.0397743182458243
782.79,2.095274254698255
785.79,2.1040188796375823
788.79,2.1008519933997913
791.79,2.1020714070535815
794.79,2.1009948226675266
797.79,2.0906725033013336
800.79,2.075542231095026
803.79,2.024390516402413
806.79,2.088875531239964
809.79,2.0966371104544184
812.79,2.0933149996200178
815.79,2.1076440976611424
818.79,2.0958545211226873
821.79,2.073668443249742
824.79,2.0682332860571147
827.79,2.082335024927943
830.79,2.0741736113746336
833.79,2.1011569867477182
836.79,2.0557399238852114
839.79,2.0868741881006345
842.79,2.098834943557944
845.79,2.082912804967906
848.79,2.0954912010907623
851.79,2.096329558150097
854.79,2.090757337021268
857.79,2.0984418388317776
860.79,2.0807209033985896
863.79,2.0833911827627403
866.79,2.0699346634021714
869.79,2.1024775789887253
872.79,2.089431212061402
875.79,2.08421935164591
878.79,2.0761277743373583
881.79,2.102411888683103
884.79,2.0944363078005215
887.79,2.07312115210728
890.79,2.100870225852735
893.79,2.0978621478136925
896.79,2.089622785588021
899.79,2.1008687582860603
902.79,2.093622826697486
905.79,2.100009978050455
908.79,2.094072368295622
911.79,2.0972200318896372
914.79,2.0720329068636545
917.79,2.0988448514979496
920.79,2.104937009313308
923.79,2.093664065149422
926.79,2.089316025030661
929.79,2.1003816086325307
932.79,2.095991565201157
935.79,2.104543935335732
938.79,2.1012624568756997
