Time(s),alphas
589.11,2.072053742570817
592.11,2.0201412080668573
595.11,2.076056184350256
598.11,2.0986611603641845
601.11,2.091063337223127
604.11,2.0968701444299485
607.11,2.102434257124746
610.11,2.0968274638069375
613.11,2.0894290184008675
616.11,2.0995330973734254
619.11,2.096540569310634
622.11,2.080613338414265
625.11,2.0889238477851637
628.11,2.098177595092347
631.11,2.000824958037875
634.11,2.046439296884347
637.11,2.0984075591563345
640.11,2.0692269766790896
643.11,1.9488957486501626
646.11,2.007557035733426
649.11,2.0914137267491597
652.11,2.088419553125726
655.11,2.097647822769758
658.11,2.0921833530983602
661.11,2.0850932598134233
664.11,2.0904841492814916
667.11,2.0948695839480895
670.11,2.104740067154065
673.11,2.107117742758779
676.11,2.105092011745731
679.11,2.1001391057194825
682.11,2.098124654893586
685.11,2.0987868828722536
688.11,2.1047931832072573
691.11,2.0957639293036094
694.11,2.0924890162276855
697.11,2.0940258501824114
700.11,2.093461662295042
703.11,2.0772425588444383
706.11,2.098876023091297
709.11,2.102234211758523
712.11,2.08313777646657
715.11,2.0831321629476447
718.11,2.0690835045806026
721.11,2.1005249264050523
724.11,2.074707017454381
727.11,2.090637466796228
730.11,2.089908403669246
733.11,2.0994123343693456
736.11,2.083264282209676
739.11,2.0384537277900794
742.11,2.005132331696443
745.11,2.1023655884671535
748.11,2.089717292413171
751.11,2.050644701330473
754.11,2.0964079815974785
757.11,2.087337497175347
760.11,2.1060888202559265
763.11,2.0949243407562803
766.11,2.0938678887097932
769.11,2.0907099353465153
772.11,2.105553790862499
775.11,2.1010334672886875
778.11,2.0988372086175238
781.11,2.0530905154909176
784.11,2.0919130938837305
787.11,2.1053467524040514
790.11,2.095122458305644
793.11,2.032358985031766
796.11,2.094238215878291
799.11,2.1008567425887787
802.11,2.098180192283927
805.11,2.0624782276970643
808.11,2.0642775464256777
811.11,2.079497332384831
814.11,2.098015886712501
817.11,2.101647219750423
820.11,2.0986197549281105
823.11,2.108550432538606
826.11,2.0979410192666412
829.11,2.092423351525405
832.11,2.1080997725641133
835.11,2.094906925068207
838.11,2.060702537081624
841.11,1.9797565350632724
844.11,2.0736178734400825
847.11,2.1042656686590133
850.11,2.0959236809954
853.11,2.0706851980955467
856.11,2.0318247856522067
859.11,1.7201758643669829
862.11,1.841463544913555
865.11,2.068756182601357
868.11,2.103586236335194
871.11,2.076014910067092
874.11,2.087029337038776
877.11,2.0987409205847087
880.11,2.084461222085066
883.11,2.095793033276038
886.11,2.0941944338638763
889.11,2.095443808498016
892.11,2.090867325716978
895.11,2.0860661723532523
898.11,2.0702243746728266
901.11,2.0806469075970555
904.11,2.0985227257902044
907.11,2.0949797324819115
910.11,2.093403831905623
913.11,2.09241453598417
916.11,2.0931426762267744
919.11,2.078261054898244
922.11,2.0728157820988242
925.11,2.0382841346185554
928.11,2.089720516189141
931.11,2.0773519052934146
934.11,2.0960486540905565
937.11,2.092939715328267
940.11,2.084238447213114
943.11,2.0999022660062527
946.11,2.1032254408232522
949.11,2.105561415277568
952.11,2.0976218056449634
955.11,2.093996327800961
958.11,2.0963625927691965
961.11,2.0880482718582467
964.11,2.0774817196387927
967.11,2.112122641684633
970.11,2.0710597529354913
973.11,2.078693230698327
976.11,2.0791293431724776
979.11,2.1078008531197097
982.11,2.1079693244996536
985.11,2.097288072211263
988.11,2.093362541386153
991.11,2.082263861499795
994.11,2.107759600886284
997.11,2.1037898605335457
1000.11,2.0799995556078525
1003.11,2.075936944605416
1006.11,2.1022132901213384
1009.11,2.101461465803746
1012.11,2.084263248967905
1015.11,2.095970005955046
1018.11,2.102182470765231
1021.11,2.093860155754314
1024.1100000000001,2.0923717011069276
1027.1100000000001,2.1096974858023696
1030.1100000000001,2.094953353482985
1033.1100000000001,2.09847796952006
1036.1100000000001,2.0964379689400405
1039.1100000000001,2.091156310128744
1042.1100000000001,2.105153750439992
1045.1100000000001,2.1039661033866883
1048.1100000000001,2.098177659758137
1051.1100000000001,2.078541588635245
1054.1100000000001,2.0935585529637297
1057.1100000000001,2.0626792001575875
1060.1100000000001,2.0839714685819963
1063.1100000000001,2.104493168647838
1066.1100000000001,2.0684383424840806
1069.1100000000001,2.1068277989024153
1072.1100000000001,2.0953072756183646
1075.1100000000001,2.062730856779067
1078.1100000000001,2.087477571384413
1081.1100000000001,2.1017861703524257
1084.1100000000001,2.1130654844968215
1087.1100000000001,2.0986056516704337
1090.1100000000001,2.103646419088741
1093.1100000000001,2.057830767592557
1096.1100000000001,2.070593160580431
1099.1100000000001,2.09196072874394
