Time(s),SampEn
739.53,-1.704287390198158e-06
742.53,-1.704287390198158e-06
745.53,-1.704287390198158e-06
748.53,-1.704287390198158e-06
751.53,-1.704287390198158e-06
754.53,-1.704287390198158e-06
757.53,0.0004376608347866318
760.53,-1.704287390198158e-06
763.53,-1.704287390198158e-06
766.53,0.0017538413186260332
769.53,0.00083414269899235
772.53,-1.704287390198158e-06
775.53,-1.704287390198158e-06
778.53,0.0010688749022226556
781.53,0.0022100237845071747
784.53,0.0017650843414736975
787.53,-2.974740484059843e-05
790.53,0.0025774742414090327
793.53,-1.704287390198158e-06
796.53,0.0025214458913168864
799.53,-1.704287390198158e-06
802.53,0.0003230684158345851
805.53,-1.704287390198158e-06
808.53,0.000635205606062369
811.53,0.0020568374955315925
814.53,-1.704287390198158e-06
817.53,0.0013975335544200729
820.53,0.0006885152037864978
823.53,0.0005787997359564536
826.53,0.0005781518492239581
829.53,-1.704287390198158e-06
832.53,0.001819102386350413
835.53,-1.704287390198158e-06
838.53,0.002481422682232378
841.53,-1.4879263554584318e-05
844.53,0.0008440052171003738
847.53,0.0017884528075541378
850.53,-1.704287390198158e-06
853.53,-1.704287390198158e-06
856.53,-1.704287390198158e-06
859.53,-1.704287390198158e-06
862.53,-1.704287390198158e-06
865.53,0.002022754600312082
868.53,0.00106359607921539
871.53,0.0016423291752891865
874.53,0.0016006455708102996
877.53,-1.704287390198158e-06
880.53,0.000504796098017333
883.53,0.0006416927657413953
886.53,0.0016024786148664451
889.53,0.0012856040472097577
892.53,-1.704287390198158e-06
895.53,0.001587170465643153
898.53,0.000930377142238292
901.53,3.966013120381822e-06
904.53,0.0007341973227132964
907.53,0.001523603292059991
910.53,0.0005101991404450212
913.53,3.1233675183422244e-05
916.53,-1.704287390198158e-06
919.53,-1.704287390198158e-06
922.53,0.00163935273525285
925.53,0.0017818268316773243
928.53,-1.704287390198158e-06
931.53,0.001113873815242211
934.53,0.0018075105534567043
937.53,-1.704287390198158e-06
940.53,0.001912315095055085
943.53,5.8302149994833704e-05
946.53,-1.704287390198158e-06
949.53,1.9275625912816156e-05
952.53,-1.704287390198158e-06
955.53,0.00043507852254391513
958.53,-1.704287390198158e-06
961.53,-1.704287390198158e-06
964.53,-1.704287390198158e-06
967.53,-1.704287390198158e-06
970.53,-1.704287390198158e-06
973.53,0.0006750284166721634
976.53,0.0020851704087697528
979.53,0.00044974605149026144
982.53,0.0007451785147394624
985.53,0.0013249052613881597
988.53,0.0003683801289325656
991.53,-1.704287390198158e-06
994.53,0.0004769686094846667
997.53,0.0005598212872083815
1000.53,0.0016367834544690654
1003.53,0.0026689217620007475
1006.53,-1.704287390198158e-06
1009.53,0.00030497561191385463
1012.53,0.0004580547561981981
1015.53,-1.704287390198158e-06
1018.53,0.0010786902643491589
1021.53,0.0019643090780472887
1024.53,0.0017745378674772622
1027.53,-1.704287390198158e-06
1030.53,-1.704287390198158e-06
1033.53,-1.704287390198158e-06
1036.53,-1.704287390198158e-06
1039.53,-1.704287390198158e-06
1042.53,0.0011496634061727191
1045.53,-1.704287390198158e-06
1048.53,-1.704287390198158e-06
1051.53,-1.704287390198158e-06
1054.53,-1.704287390198158e-06
1057.53,0.0016067305406003833
1060.53,0.0004460689695331275
1063.53,-1.704287390198158e-06
1066.53,0.0008054095899682128
1069.53,-1.704287390198158e-06
1072.53,4.483060923855271e-05
1075.53,-1.704287390198158e-06
1078.53,-1.704287390198158e-06
1081.53,-1.704287390198158e-06
1084.53,0.0001526275039646021
1087.53,-1.704287390198158e-06
1090.53,0.0009554423807816853
1093.53,-1.704287390198158e-06
1096.53,-1.704287390198158e-06
1099.53,-1.704287390198158e-06
1102.53,0.0004960936186444431
1105.53,-1.704287390198158e-06
1108.53,-1.704287390198158e-06
1111.53,0.002078260451849467
1114.53,0.001360281890044843
1117.53,0.0012614930242093774
1120.53,-1.704287390198158e-06
1123.53,-1.704287390198158e-06
1126.53,0.00010621865592334592
1129.53,-1.704287390198158e-06
1132.53,-1.704287390198158e-06
1135.53,0.0007216468975321372
1138.53,-1.704287390198158e-06
1141.53,2.001137275925315e-08
1144.53,0.0010814044054570466
1147.53,-1.704287390198158e-06
1150.53,-1.704287390198158e-06
1153.53,0.00042872728334388167
1156.53,0.000563253793874394
1159.53,-1.704287390198158e-06
1162.53,-1.704287390198158e-06
1165.53,-1.704287390198158e-06
1168.53,0.000616949635703414
1171.53,0.000881897835346638
1174.53,0.0018579056217346485
1177.53,-1.704287390198158e-06
1180.53,-1.704287390198158e-06
1183.53,0.0019835316088005622
1186.53,-1.704287390198158e-06
1189.53,-1.704287390198158e-06
1192.53,0.0012014993173520836
1195.53,0.0012723456185941711
1198.53,0.00020386418212175786
1201.53,0.0019993030502735965
1204.53,0.0004324269361738738
1207.53,-1.704287390198158e-06
1210.53,-1.704287390198158e-06
1213.53,0.00038332304308322007
1216.53,-1.704287390198158e-06
1219.53,-1.704287390198158e-06
1222.53,0.00046062250677003576
1225.53,0.0012525388715432155
1228.53,-1.704287390198158e-06
1231.53,0.0009397164527228416
1234.53,0.0012699963419755224
1237.53,-1.704287390198158e-06
1240.53,-1.704287390198158e-06
1243.53,-1.704287390198158e-06
1246.53,0.00047363251150802195
1249.53,-1.704287390198158e-06
1252.53,-1.704287390198158e-06
1255.53,0.001463978486367119
1258.53,0.0017470405337123868
1261.53,-1.704287390198158e-06
1264.53,-1.704287390198158e-06
1267.53,0.0010486214851814428
1270.53,0.000651167764801579
1273.53,0.0019051200274127066
