Time(s),alphas
162.36,2.099626754296832
165.36,2.1030326783672266
168.36,2.1002710013475396
171.36,2.10101316472948
174.36,2.091413933929392
177.36,2.092161560704122
180.36,2.1040184266848785
183.36,2.1004513514284007
186.36,2.097133960325272
189.36,2.0862020600342075
192.36,2.102500715719733
195.36,2.1019787751930537
198.36,2.0956463994828467
201.36,2.092330457332756
204.36,2.105768483847042
207.36,2.0884064346190114
210.36,2.101242653182768
213.36,2.043691663789658
216.36,2.090221925644808
219.36,2.1039028575381122
222.36,2.0825149098787255
225.36,2.1000249845660117
228.36,2.0934920583617775
231.36,2.0906080661947515
234.36,2.065087765333987
237.36,2.067475606335017
240.36,2.092830935263132
243.36,2.094478730900269
246.36,2.0926280937289548
249.36,1.9926137161949256
252.36,2.089473210762573
255.36,2.1042995025748117
258.36,2.0894876880105735
261.36,2.1051399221311526
264.36,2.063062570663871
267.36,2.0342499389735953
270.36,1.9947486669838537
273.36,2.0460154584487764
276.36,2.10157054765065
279.36,2.0807342644868156
282.36,2.101828954120934
285.36,2.062703562452789
288.36,2.079978443768549
291.36,2.0938130291556987
294.36,2.095220031351451
297.36,2.0955948599622105
300.36,2.0751261646700514
303.36,2.0947968018164365
306.36,2.0994865448669904
309.36,2.095806829320448
312.36,2.099231235952909
315.36,2.090590782280996
318.36,2.099257420562768
321.36,2.0895376741308755
324.36,2.1002233997040447
327.36,2.0974451302016015
330.36,2.105762723849633
333.36,2.085495467175871
336.36,2.081246843387252
339.36,2.0846657068709993
342.36,2.092642065407966
345.36,2.1071779884814825
348.36,2.096540186041124
351.36,2.0920736938248745
354.36,2.0083631230519843
357.36,2.0583264482719845
360.36,2.106368240624785
363.36,2.094133887960968
366.36,2.0845177309259824
369.36,2.1009838379630703
372.36,2.0976225937449406
375.36,2.078536148030499
378.36,2.0627409118676288
381.36,2.085469615362435
384.36,2.0837644234851074
387.36,2.083983624680245
390.36,2.08356259675177
393.36,2.076307161982808
396.36,2.092794835073808
399.36,2.106999981655908
402.36,2.0983777446342122
405.36,2.093263184093761
408.36,2.0832308847081795
411.36,2.0846312018321025
414.36,2.0982170956152157
417.36,2.0908826729355963
420.36,2.0756134102962442
423.36,2.099852709271428
426.36,2.099722481237965
429.36,2.101914414677622
432.36,2.0892804727137513
435.36,2.1103595956661687
438.36,2.1015057291865844
441.36,2.0824219247003013
444.36,2.101200708587741
447.36,2.0929139502464316
450.36,1.9985407978484961
453.36,2.0885246015610077
456.36,2.0981966259707763
459.36,2.0803220068849773
462.36,2.081811044802671
465.36,2.09483332135162
468.36,2.1020802615060883
471.36,2.0844478358849052
474.36,2.0906111105320524
477.36,2.084325939331146
480.36,2.0947908300612545
483.36,2.0800179317640426
486.36,2.1047236685255166
489.36,2.093879569528801
492.36,2.108003833321708
495.36,2.101883487225394
498.36,2.097989081064372
501.36,2.1005175820780524
504.36,2.090714232882468
507.36,2.103087884568029
510.36,2.070416285635433
513.36,2.1006205447175454
516.36,2.0871150403170433
519.36,2.084228297684312
522.36,2.1013263429886457
525.36,2.0767505842649627
528.36,2.0971321230498954
531.36,2.1023774648418856
534.36,2.098483352255074
537.36,2.091418009993258
540.36,2.0955575265789
543.36,2.0779997073343015
546.36,2.090107029705527
549.36,2.0896606937619286
552.36,2.0940092990531354
555.36,2.0907098410734015
558.36,2.099709165439073
561.36,2.1097690314134345
564.36,2.0946787111524596
567.36,2.0794988077526244
570.36,2.094990338604555
573.36,2.103172451470509
576.36,2.0972895500878765
579.36,2.094022535999306
582.36,2.0853120340034863
585.36,2.1056532311210256
588.36,2.054059001807422
591.36,2.1086415413229407
594.36,2.1033463123564986
597.36,2.095373261146706
600.36,2.0767473548684343
603.36,2.091630842594844
606.36,2.0718310754706106
609.36,2.100651568743329
612.36,2.1033669947345337
615.36,2.0618491313838194
618.36,2.0996790368077747
621.36,2.0932294377407183
624.36,2.101581069923039
627.36,2.0856333924229236
630.36,2.097691241459798
633.36,2.0954093902062025
636.36,2.10393804423496
639.36,2.1063383937762783
642.36,2.0952061335777783
645.36,2.0999341839494012
648.36,2.087457526184676
651.36,2.098950600927548
654.36,2.0980881293169715
657.36,2.0454775941872265
660.36,2.06299187963835
663.36,2.0921842528606023
666.36,2.0988011339747636
669.36,2.045330619702329
672.36,2.082995077220538
675.36,2.099032102112181
678.36,2.0837828935895852
681.36,2.0913226050939384
684.36,2.10467601669725
687.36,2.080886878473054
690.36,2.100229464275397
693.36,2.0942060025472062
696.36,2.102545053191009
699.36,2.0772278200578476
702.36,2.0693683570694343
705.36,2.099436963025344
708.36,2.0908134243097165
711.36,2.0952633083467016
714.36,2.0990289622909835
717.36,2.0984812026248756
720.36,2.104004603097538
723.36,2.046132580150625
726.36,2.080289860613241
729.36,2.103732730877947
732.36,2.087204918166397
735.36,2.095111621361116
