Time(s),alphas
2140.5299999999997,2.081688083535497
2143.5299999999997,2.0919728143061076
2146.5299999999997,2.0893508207519833
2149.5299999999997,2.066639543692214
2152.5299999999997,1.9773506983376121
2155.5299999999997,1.8309648939197707
2158.5299999999997,2.0549022737008933
2161.5299999999997,2.083736527429782
2164.5299999999997,2.0961088099347536
2167.5299999999997,2.089537982101352
2170.5299999999997,2.101650552251555
2173.5299999999997,2.0952528266343444
2176.5299999999997,2.0921299044924786
2179.5299999999997,2.103308183361519
2182.5299999999997,2.0439161451163663
2185.5299999999997,2.07228169932412
2188.5299999999997,2.0893172171924346
2191.5299999999997,2.090128395481777
2194.5299999999997,2.1011763976889215
2197.5299999999997,2.066608346552089
2200.5299999999997,2.077942891999003
2203.5299999999997,2.0905907663321193
2206.5299999999997,2.1069006843887017
2209.5299999999997,2.095611875346228
2212.5299999999997,2.1048493350305573
2215.5299999999997,2.090638429132335
2218.5299999999997,2.0657048602094292
2221.5299999999997,2.1070196158398953
2224.5299999999997,2.096473148161166
2227.5299999999997,2.102879913441225
2230.5299999999997,2.0718213290885217
2233.5299999999997,2.083350820401732
2236.5299999999997,2.1036772696931716
2239.5299999999997,2.0937083986118035
2242.5299999999997,2.0920164652572817
2245.5299999999997,2.0825277377289835
2248.5299999999997,2.0878135684412134
2251.5299999999997,2.094117445530838
2254.5299999999997,2.0672902944302067
2257.5299999999997,2.0834024693032354
2260.5299999999997,2.0816525434653133
2263.5299999999997,2.072987665468386
2266.5299999999997,2.0740866515026326
2269.5299999999997,2.0913613848491353
2272.5299999999997,2.0969584889173642
2275.5299999999997,2.088065045795223
2278.5299999999997,2.0746216101499004
2281.5299999999997,2.095922841217147
2284.5299999999997,2.1002429450459306
2287.5299999999997,2.0325145733833083
2290.5299999999997,2.0490036449780993
2293.5299999999997,2.0252423707864446
2296.5299999999997,2.090473709958874
2299.5299999999997,2.0964610224515625
2302.5299999999997,2.0877236336418457
2305.5299999999997,2.089851905449242
2308.5299999999997,2.100036474564393
2311.5299999999997,2.1038869374680806
2314.5299999999997,2.0934263830497537
2317.5299999999997,2.091053164612542
2320.5299999999997,2.1016469270800253
2323.5299999999997,2.086625583399367
2326.5299999999997,2.046675548570607
2329.5299999999997,2.077321436874543
2332.5299999999997,2.0768427411347816
2335.5299999999997,2.0907599766438394
2338.5299999999997,2.071261603138553
2341.5299999999997,2.110021144816002
2344.5299999999997,2.097075807701398
2347.5299999999997,2.101764498022655
2350.5299999999997,2.0876751074351074
2353.5299999999997,2.0808209933925412
2356.5299999999997,2.085902991673984
2359.5299999999997,2.108255187943337
2362.5299999999997,2.0977820178350695
2365.5299999999997,2.1044590179390092
2368.5299999999997,2.0929406651799782
2371.5299999999997,2.057270629505189
2374.5299999999997,2.087232917565019
2377.5299999999997,1.9580745760289924
2380.5299999999997,2.0359025655475453
2383.5299999999997,2.071254070833157
2386.5299999999997,2.091826798540109
2389.5299999999997,2.0958285431561676
2392.5299999999997,2.107577357303679
2395.5299999999997,2.095683558102396
2398.5299999999997,2.1078388845529537
2401.5299999999997,2.0869187948339616
2404.5299999999997,2.0944092989139116
2407.5299999999997,2.10856009916293
2410.5299999999997,2.0874757904605725
2413.5299999999997,2.073729152719517
2416.5299999999997,2.100108849332794
2419.5299999999997,2.0944273651224505
2422.5299999999997,2.070059735468428
2425.5299999999997,2.0731003092290963
2428.5299999999997,2.0793108773549394
2431.5299999999997,2.100972393172536
2434.5299999999997,2.1021647192451574
2437.5299999999997,2.065372438226974
2440.5299999999997,2.0800172269291672
2443.5299999999997,2.1084522798429246
2446.5299999999997,2.1028095963691205
2449.5299999999997,2.099122866204258
2452.5299999999997,2.093189304351057
2455.5299999999997,2.06933780312871
2458.5299999999997,2.0764668545122182
2461.5299999999997,2.0967155759707423
2464.5299999999997,2.044830384736529
2467.5299999999997,2.0928882719607436
2470.5299999999997,2.089222700037543
2473.5299999999997,2.0936190541396384
2476.5299999999997,2.098796983167895
2479.5299999999997,2.0845167633936397
2482.5299999999997,2.1002493928783252
2485.5299999999997,2.082990653937348
2488.5299999999997,2.1013488869899954
2491.5299999999997,2.0980598779668242
2494.5299999999997,2.104498149090014
2497.5299999999997,2.09617006692967
2500.5299999999997,2.076822537932368
2503.5299999999997,2.072266063940969
2506.5299999999997,2.0643377026723613
2509.5299999999997,2.1031444254133818
2512.5299999999997,2.0860546120766688
2515.5299999999997,2.0683094576552814
2518.5299999999997,2.0849682127205758
2521.5299999999997,2.0977386928497337
2524.5299999999997,2.1008190689023865
2527.5299999999997,2.0897751734326375
2530.5299999999997,2.091714578061473
2533.5299999999997,2.0980767196941112
2536.5299999999997,2.100213696227254
2539.5299999999997,2.091916869363806
2542.5299999999997,2.085495798838935
2545.5299999999997,2.0597105675834815
2548.5299999999997,2.083881714789505
2551.5299999999997,2.1155855842727824
2554.5299999999997,2.09449609490878
2557.5299999999997,2.0859748924071857
2560.5299999999997,2.0957865676097374
2563.5299999999997,2.0898948473165477
2566.5299999999997,2.1004248812564623
2569.5299999999997,2.0871195546328485
2572.5299999999997,2.0795572284125106
2575.5299999999997,2.0986761038867336
2578.5299999999997,2.088417730306265
2581.5299999999997,2.0403683267615516
2584.5299999999997,2.099618545163277
2587.5299999999997,2.1044848543536876
2590.5299999999997,2.0837963497334937
2593.5299999999997,2.0432254054553924
2596.5299999999997,2.0826912105604776
2599.5299999999997,2.1028144709771452
2602.5299999999997,2.104860774616752
2605.5299999999997,2.1007443081477883
2608.5299999999997,2.0785442047013247
2611.5299999999997,2.1042482154985422
2614.5299999999997,2.095964676617661
2617.5299999999997,2.0972926302508093
2620.5299999999997,2.0887811728697523
2623.5299999999997,2.076762379276951
2626.5299999999997,2.098221811175785
2629.5299999999997,2.0968073139183425
2632.5299999999997,2.0695524299792556
2635.5299999999997,2.0850245289896097
2638.5299999999997,2.0701458325529174
2641.5299999999997,2.1007718314640056
2644.5299999999997,2.098250930813111
2647.5299999999997,2.0993420228762956
2650.5299999999997,2.1013030985686725
2653.5299999999997,2.094981984159495
2656.5299999999997,2.0483876113869255
2659.5299999999997,2.0576402833423897
2662.5299999999997,2.109195657522792
2665.5299999999997,2.0826520073601795
2668.5299999999997,2.0931253970205623
2671.5299999999997,2.0740545821751795
2674.5299999999997,2.099476939558786
2677.5299999999997,2.0879860732627784
2680.5299999999997,2.098726735479714
2683.5299999999997,2.0970027530290185
2686.5299999999997,2.0954187874927563
2689.5299999999997,2.0885066537740475
2692.5299999999997,2.096153094107037
2695.5299999999997,2.097978181920948
2698.5299999999997,2.099183667228242
2701.5299999999997,2.086908097062609
2704.5299999999997,2.0945555270494425
2707.5299999999997,2.098745487850999
2710.5299999999997,2.0949952009872743
2713.5299999999997,2.0955282463636324
2716.5299999999997,2.083485891073676
2719.5299999999997,2.102943235341486
2722.5299999999997,2.0980712094058287
2725.5299999999997,2.0250781509583704
2728.5299999999997,2.0893131325669265
2731.5299999999997,2.092360491324113
2734.5299999999997,2.0778818773903427
2737.5299999999997,2.093526122336041
2740.5299999999997,2.099232580226499
2743.5299999999997,2.003406013063122
2746.5299999999997,2.090759162278397
2749.5299999999997,2.101586860733056
2752.5299999999997,2.0988648299585777
2755.5299999999997,2.1071519270601122
2758.5299999999997,2.0498219829718693
2761.5299999999997,1.9785828529854375
2764.5299999999997,2.0414478681640817
2767.5299999999997,2.100947850665309
2770.5299999999997,2.0654984889681574
2773.5299999999997,2.0947042711939186
2776.5299999999997,2.108226393788219
2779.5299999999997,2.101801598888346
2782.5299999999997,2.099919212710811
2785.5299999999997,2.0915020284275347
2788.5299999999997,2.0996179909581816
2791.5299999999997,2.10297212665934
2794.5299999999997,2.0848779288079413
2797.5299999999997,2.0849216661164056
2800.5299999999997,2.0975353496562628
2803.5299999999997,2.0903305650177355
2806.5299999999997,2.1049985926307033
2809.5299999999997,2.0918897936551963
2812.5299999999997,2.0784004952441135
2815.5299999999997,2.095237465086278
2818.5299999999997,2.076763693601209
2821.5299999999997,2.0713116762077433
2824.5299999999997,2.0889220036883427
2827.5299999999997,2.0878854708103285
2830.5299999999997,2.0956444471200295
2833.5299999999997,2.0979346737321842
2836.5299999999997,2.0493590872609118
2839.5299999999997,2.084714718799082
2842.5299999999997,2.1074848449434125
2845.5299999999997,2.0911556509614124
2848.5299999999997,2.1008132774078754
2851.5299999999997,2.0885628440242288
2854.5299999999997,2.086586990905998
2857.5299999999997,2.088283269544088
2860.5299999999997,2.0758789597193403
2863.5299999999997,2.0671183197100564
2866.5299999999997,2.0852772120210346
2869.5299999999997,2.082796710249798
2872.5299999999997,2.0875650499550997
2875.5299999999997,2.0923320766449156
2878.5299999999997,2.0767774557946965
2881.5299999999997,2.063739818232237
2884.5299999999997,2.0661921015958113
2887.5299999999997,2.0346464046215513
2890.5299999999997,2.0846432219800315
2893.5299999999997,2.0337619333140204
2896.5299999999997,2.087945193702176
2899.5299999999997,2.086840919744324
2902.5299999999997,2.073370441579324
2905.5299999999997,2.1057661880910024
2908.5299999999997,2.086342721314187
2911.5299999999997,2.094366434697575
2914.5299999999997,2.0804128133107
2917.5299999999997,2.079100803837149
2920.5299999999997,2.1017364524642628
2923.5299999999997,2.0912682598141394
2926.5299999999997,2.0970712120388986
2929.5299999999997,2.08871456464674
2932.5299999999997,2.0767719565547287
2935.5299999999997,2.086412209436212
2938.5299999999997,2.0564140040618812
2941.5299999999997,2.0753809425928837
2944.5299999999997,2.0843866961654074
2947.5299999999997,2.0759639031777244
2950.5299999999997,2.0986379771849304
2953.5299999999997,2.086136175938328
2956.5299999999997,2.0789629951646913
2959.5299999999997,2.083111067922301
2962.5299999999997,2.085528255722242
2965.5299999999997,2.089719688063243
2968.5299999999997,2.101934700425677
2971.5299999999997,2.0394277964216663
2974.5299999999997,2.087549539334873
2977.5299999999997,2.090395167288655
2980.5299999999997,2.0919134700531847
2983.5299999999997,2.060774749980847
2986.5299999999997,2.0769193707912987
2989.5299999999997,2.0957647471116574
2992.5299999999997,2.079320751760468
2995.5299999999997,2.078047745607767
2998.5299999999997,2.016439499399657
3001.5299999999997,2.088225472663153
3004.5299999999997,2.037214243570192
3007.5299999999997,2.003365456276593
3010.5299999999997,2.0145483830204367
3013.5299999999997,1.9032145216762262
3016.5299999999997,2.0813091284667333
3019.5299999999997,2.0858948922071296
3022.5299999999997,2.096943658668683
3025.5299999999997,2.0883562411564203
3028.5299999999997,2.0999080012993523
3031.5299999999997,2.0746746650999506
3034.5299999999997,2.103619009647769
3037.5299999999997,2.1005770610113497
3040.5299999999997,2.093619429674721
3043.5299999999997,2.100183855479642
3046.5299999999997,2.084105808089808
3049.5299999999997,2.0690898098388817
3052.5299999999997,2.052784113164508
3055.5299999999997,2.03421304186279
3058.5299999999997,2.091967415202274
3061.5299999999997,2.1080926738777626
3064.5299999999997,2.1172762980453346
3067.5299999999997,2.1107718510650306
3070.5299999999997,2.0951828306885094
3073.5299999999997,2.1101612160262113
3076.5299999999997,2.091538760188463
3079.5299999999997,2.110600977854351
3082.5299999999997,2.1061914087158993
3085.5299999999997,2.1123122328450874
3088.5299999999997,2.095822173031292
3091.5299999999997,2.088200001493194
3094.5299999999997,2.1026478899590257
3097.5299999999997,2.0979592759506556
3100.5299999999997,2.103268126484866
3103.5299999999997,2.071135043768521
3106.5299999999997,2.0404576753356425
3109.5299999999997,2.0942114511227374
3112.5299999999997,2.1021339518166378
3115.5299999999997,2.1037640215745133
3118.5299999999997,2.1002349112387946
3121.5299999999997,2.1096236085525932
3124.5299999999997,2.087974276561792
3127.5299999999997,2.0928507984229197
3130.5299999999997,2.1007822520472437
3133.5299999999997,2.095042092136213
3136.5299999999997,2.099997745814464
3139.5299999999997,2.078518249108841
3142.5299999999997,2.069704146152055
3145.5299999999997,2.101401378004855
3148.5299999999997,2.0882628496665734
3151.5299999999997,2.0834237289837665
3154.5299999999997,2.0863094199591727
3157.5299999999997,2.0813138549480144
3160.5299999999997,2.0647206233714552
3163.5299999999997,2.093940859109708
3166.5299999999997,2.0749251609712633
3169.5299999999997,2.0938842144932113
3172.5299999999997,1.999508443787087
3175.5299999999997,2.0888669408537828
3178.5299999999997,2.098914752153029
3181.5299999999997,2.089395209170032
3184.5299999999997,2.078587072546766
3187.5299999999997,2.0513772469156084
3190.5299999999997,2.0909167176419934
3193.5299999999997,2.089055022865069
3196.5299999999997,2.0439628156721623
3199.5299999999997,2.0652522792808714
3202.5299999999997,2.060386149186283
3205.5299999999997,2.086677011797958
3208.5299999999997,2.090411807405981
3211.5299999999997,2.074945415962114
3214.5299999999997,2.0709510573211283
3217.5299999999997,1.8851005970382713
3220.5299999999997,2.0836847558134783
3223.5299999999997,2.073345791250287
3226.5299999999997,2.0569809002035178
3229.5299999999997,2.0620324032107327
3232.5299999999997,2.0790606536155063
3235.5299999999997,2.1040487371141405
3238.5299999999997,2.0736724055780646
3241.5299999999997,2.1021222267458604
3244.5299999999997,2.085396872400786
3247.5299999999997,2.083359427334023
3250.5299999999997,2.09259134431854
3253.5299999999997,2.0952621076040057
3256.5299999999997,2.0859820817394006
3259.5299999999997,1.953533059050805
3262.5299999999997,1.9223436917501342
3265.5299999999997,2.0623951323370315
3268.5299999999997,2.092959712928578
3271.5299999999997,2.0838968399379487
3274.5299999999997,2.096189022909515
3277.5299999999997,2.0626138528783424
3280.5299999999997,1.9513179319779792
3283.5299999999997,2.088374317731565
3286.5299999999997,2.1007297851196647
3289.5299999999997,2.08863256788379
3292.5299999999997,2.0801337644849367
3295.5299999999997,2.082441596760169
3298.5299999999997,2.078088337487372
3301.5299999999997,2.035805513847954
3304.5299999999997,1.9824968577430528
3307.5299999999997,2.065410799794461
3310.5299999999997,2.0672516623302637
3313.5299999999997,2.079663875870959
3316.5299999999997,2.086897113382628
3319.5299999999997,2.0724908014693457
3322.5299999999997,2.076114054595183
3325.5299999999997,2.107213703472533
3328.5299999999997,2.080022150564878
3331.5299999999997,2.097117736001299
3334.5299999999997,2.0791170339244025
3337.5299999999997,2.0909559567248692
3340.5299999999997,2.0842583032069326
3343.5299999999997,2.0893780185515625
3346.5299999999997,2.104970453923339
3349.5299999999997,2.0924902136923644
3352.5299999999997,2.1008456470974255
3355.5299999999997,2.10146304685078
3358.5299999999997,2.0931448664933328
3361.5299999999997,2.052321579730096
3364.5299999999997,2.035502772342073
3367.5299999999997,2.049780247973391
3370.5299999999997,1.9979117485742501
3373.5299999999997,2.091409338110316
3376.5299999999997,2.0913908688001586
3379.5299999999997,2.0849023445733503
3382.5299999999997,2.106385646356362
3385.5299999999997,2.093097006580795
3388.5299999999997,2.080714028744191
3391.5299999999997,2.1014285187465522
3394.5299999999997,2.0768058042980484
3397.5299999999997,2.093905791461664
3400.5299999999997,2.098328979462811
3403.5299999999997,2.0782367284897827
3406.5299999999997,2.107569026167073
3409.5299999999997,2.0978400082000097
3412.5299999999997,2.083945371928878
3415.5299999999997,2.098432032207854
3418.5299999999997,2.081291229457324
3421.5299999999997,2.0986563517613614
3424.5299999999997,2.1033732542691292
3427.5299999999997,2.0619424013405245
3430.5299999999997,2.0852258137396653
3433.5299999999997,2.0683877375841595
3436.5299999999997,2.0798910371214614
