Time(s),SampEn
427.87,0.0006808728196780279
430.87,-1.704287390198158e-06
433.87,-1.704287390198158e-06
436.87,-1.704287390198158e-06
439.87,-1.704287390198158e-06
442.87,-1.704287390198158e-06
445.87,-1.704287390198158e-06
448.87,-1.704287390198158e-06
451.87,-1.704287390198158e-06
454.87,-1.704287390198158e-06
457.87,-1.704287390198158e-06
460.87,-1.704287390198158e-06
463.87,-1.704287390198158e-06
466.87,-1.704287390198158e-06
469.87,-1.704287390198158e-06
472.87,0.00115763046848279
475.87,-1.704287390198158e-06
478.87,-1.704287390198158e-06
481.87,-1.704287390198158e-06
484.87,0.0003193055932220569
487.87,-1.704287390198158e-06
490.87,-1.704287390198158e-06
493.87,-1.704287390198158e-06
496.87,-1.704287390198158e-06
499.87,-1.704287390198158e-06
502.87,5.6544935926083724e-05
505.87,-1.704287390198158e-06
508.87,-1.704287390198158e-06
511.87,7.015823104988152e-06
514.87,0.0006854514173593161
517.87,-1.704287390198158e-06
520.87,-1.704287390198158e-06
523.87,-1.704287390198158e-06
526.87,-1.704287390198158e-06
529.87,0.0016020815082170617
532.87,0.0009640149818384213
535.87,-1.704287390198158e-06
538.87,0.0006628880885227691
541.87,0.0015988962461586527
544.87,0.0004632390658413519
547.87,-1.704287390198158e-06
550.87,0.00026195478560711886
553.87,0.001983542413938623
556.87,0.0010724803689786393
559.87,8.834748924832824e-05
562.87,-1.704287390198158e-06
565.87,-1.704287390198158e-06
568.87,0.0015631866579798404
571.87,-1.704287390198158e-06
574.87,0.0003963469083096086
577.87,-1.704287390198158e-06
580.87,-1.704287390198158e-06
583.87,0.0016923910260074262
586.87,0.0011877681070710851
589.87,0.0009175476397585732
592.87,0.0005162830023200157
595.87,-1.704287390198158e-06
598.87,-1.486126127527625e-05
601.87,0.00017076556099269384
604.87,-1.704287390198158e-06
607.87,-1.704287390198158e-06
610.87,-1.704287390198158e-06
613.87,-1.704287390198158e-06
616.87,-1.704287390198158e-06
619.87,-1.704287390198158e-06
622.87,5.834424468389992e-06
625.87,0.0015543207725195614
628.87,0.0005604649790150457
631.87,0.0007353157244010992
634.87,-1.704287390198158e-06
637.87,-1.704287390198158e-06
640.87,0.0018666327862657771
643.87,0.0011717310683073594
646.87,0.00274665417468251
649.87,0.0006593736074775315
652.87,-1.704287390198158e-06
655.87,-1.704287390198158e-06
658.87,-1.704287390198158e-06
661.87,-1.704287390198158e-06
664.87,-1.704287390198158e-06
667.87,-1.704287390198158e-06
670.87,-1.704287390198158e-06
673.87,-1.704287390198158e-06
676.87,-1.704287390198158e-06
679.87,-1.704287390198158e-06
682.87,-1.704287390198158e-06
685.87,-1.704287390198158e-06
688.87,-1.704287390198158e-06
691.87,-1.704287390198158e-06
694.87,-1.704287390198158e-06
697.87,-1.704287390198158e-06
700.87,-1.704287390198158e-06
703.87,0.0006180330228251555
706.87,0.0009418277452474923
709.87,-1.704287390198158e-06
712.87,0.00024366712586453847
715.87,0.00047226330109422936
718.87,-1.704287390198158e-06
721.87,0.0004216992240431345
724.87,-1.704287390198158e-06
727.87,0.0003644492549521849
730.87,8.352046050476668e-05
733.87,0.00045488362420250766
736.87,0.00039568853052370493
739.87,-1.704287390198158e-06
742.87,-1.704287390198158e-06
745.87,-1.704287390198158e-06
748.87,-1.704287390198158e-06
751.87,-1.704287390198158e-06
754.87,-1.704287390198158e-06
757.87,-1.704287390198158e-06
760.87,0.0018568356209032917
763.87,0.0014000775593977963
766.87,-1.704287390198158e-06
769.87,-1.704287390198158e-06
772.87,-1.704287390198158e-06
775.87,0.003060211979807633
778.87,-1.704287390198158e-06
781.87,-4.246134774916933e-07
784.87,0.001975184130424812
787.87,0.0005583754453218189
790.87,-1.704287390198158e-06
793.87,0.0009700950235690862
796.87,0.001410951695187883
799.87,0.0012496774053568868
802.87,0.0017635055343266821
805.87,0.0002487552823524724
808.87,-1.704287390198158e-06
811.87,-1.704287390198158e-06
814.87,-1.704287390198158e-06
817.87,-2.9240656391181908e-05
820.87,-1.704287390198158e-06
823.87,-1.704287390198158e-06
826.87,-1.704287390198158e-06
829.87,-1.704287390198158e-06
832.87,-1.704287390198158e-06
835.87,-1.704287390198158e-06
838.87,-1.704287390198158e-06
841.87,0.0004630140780478139
844.87,-1.704287390198158e-06
847.87,-1.704287390198158e-06
850.87,-1.704287390198158e-06
853.87,-1.704287390198158e-06
856.87,-1.704287390198158e-06
859.87,-1.704287390198158e-06
862.87,9.6399373193075e-05
865.87,0.0012235479735087415
868.87,0.0007077214716171208
871.87,0.000530821162348705
874.87,0.00017242130825056076
877.87,-1.704287390198158e-06
880.87,0.0017253693507300798
883.87,-5.997408111889242e-05
886.87,0.0005970802017919296
889.87,0.000189048280181267
892.87,-1.704287390198158e-06
895.87,-1.704287390198158e-06
898.87,-1.704287390198158e-06
901.87,-1.704287390198158e-06
904.87,-1.704287390198158e-06
907.87,-1.704287390198158e-06
910.87,-1.704287390198158e-06
913.87,-1.704287390198158e-06
916.87,-1.704287390198158e-06
919.87,0.0008492334175034371
922.87,0.00117068798613353
925.87,0.001754732469081112
928.87,0.0012360380944273954
931.87,0.0003797606703477854
934.87,-1.704287390198158e-06
937.87,0.0010844509289034301
940.87,0.0013048505085636241
943.87,0.00013305202195216
946.87,0.001039594259538477
949.87,-1.704287390198158e-06
952.87,0.0014720445099776274
955.87,0.000981091470331254
958.87,0.00015798286780654
961.87,0.0003297595647497334
964.87,7.16817247099935e-05
967.87,0.0011991468375241615
970.87,0.0016421507843837342
973.87,0.0008182820440023988
976.87,0.0002024483473960912
979.87,-1.704287390198158e-06
982.87,-1.704287390198158e-06
985.87,-1.704287390198158e-06
988.87,-1.704287390198158e-06
991.87,-1.704287390198158e-06
994.87,-1.704287390198158e-06
997.87,-1.7222271497826512e-06
1000.87,-1.704287390198158e-06
1003.87,-1.704287390198158e-06
1006.87,-1.704287390198158e-06
1009.87,-1.704287390198158e-06
1012.87,-1.704287390198158e-06
