Time(s),SampEn
482.92,0.0004539819967219075
485.92,0.001121590444932294
488.92,5.847056349849466e-05
491.92,0.005313987034877188
494.92,0.0009173312764354937
497.92,0.0030514086757495906
500.92,0.004500396850468056
503.92,0.003824225790944219
506.92,0.007604833237776761
509.92,0.004984483847092147
512.9200000000001,0.005690090979386834
515.9200000000001,0.002472534521020274
518.9200000000001,0.002008969522871835
521.9200000000001,0.0038971021968206994
524.9200000000001,0.0043230678323676955
527.9200000000001,0.004984123786455357
530.9200000000001,0.0036065265435536805
533.9200000000001,0.0027101367763449373
536.9200000000001,0.0009200400792480879
539.9200000000001,0.0010526956490871612
542.9200000000001,0.0022257289847193453
545.9200000000001,0.002832364074450543
548.9200000000001,0.004035770893517941
551.9200000000001,0.001491334181127058
554.9200000000001,0.002442829378313103
557.9200000000001,0.0028779371374766253
560.9200000000001,0.0014701118934563927
563.9200000000001,0.004898072969525863
566.9200000000001,0.0009265430829010669
569.9200000000001,0.0023671330926713866
572.9200000000001,-1.704287390198158e-06
575.9200000000001,0.0013493605541238668
578.9200000000001,-1.704287390198158e-06
581.9200000000001,-1.704287390198158e-06
584.9200000000001,0.0010776160157131855
587.9200000000001,-1.704287390198158e-06
590.9200000000001,0.000641151208882833
593.9200000000001,0.0020567553951423632
596.9200000000001,0.0016642851332011519
599.9200000000001,0.0011927103579076961
602.9200000000001,0.001887510071163865
605.9200000000001,0.0019589464650799676
608.9200000000001,0.0019127081256964831
611.9200000000001,-1.704287390198158e-06
614.9200000000001,0.0010773023975695743
617.9200000000001,0.002064561064339034
620.9200000000001,0.0033334743139339716
623.9200000000001,0.0020577231119252603
626.9200000000001,-1.704287390198158e-06
629.9200000000001,5.270012103996639e-05
632.9200000000001,0.002222665571811438
635.9200000000001,0.0022374418927633556
638.9200000000001,0.0005190729924124855
641.9200000000001,0.0015346504649248493
644.9200000000001,0.001414973597098771
647.9200000000001,0.001471109841956629
650.9200000000001,-1.704287390198158e-06
653.9200000000001,-1.704287390198158e-06
656.9200000000001,-1.704287390198158e-06
659.9200000000001,-1.704287390198158e-06
662.9200000000001,-1.704287390198158e-06
665.9200000000001,-1.704287390198158e-06
668.9200000000001,-3.633197299316154e-05
671.9200000000001,-1.704287390198158e-06
674.9200000000001,-1.704287390198158e-06
