Time(s),SampEn
62.07,-1.704287390198158e-06
65.07,0.001546497811569127
68.07,0.00615901792184777
71.07,0.0033388616843242143
74.07,0.00867153477102593
77.07,0.002448487682924111
80.07,0.0025263971129685166
83.07,0.004279400160870557
86.07,0.0023936638543233745
89.07,0.003941606987763155
92.07,0.003741385276444132
95.07,0.003179324663640527
98.07,0.0023799544383048404
101.07,0.0040725921233208786
104.07,0.0051490289618039385
107.07,0.006207575426697677
110.07,0.003990124105446944
113.07,0.002830138260460109
116.07,0.0021049518449545125
119.07,0.0021071077073036215
122.07,-1.704287390198158e-06
125.07,0.005006547324494891
128.07,0.0028389559585793966
131.07,0.00417941691022603
134.07,0.00043622216099583493
137.07,-1.704287390198158e-06
140.07,0.0007131254212188022
143.07,0.002740007585067124
146.07,3.0882041329938014e-05
149.07,0.00010723340226210818
152.07,0.0019316115296448087
155.07,0.0040294723441035175
158.07,0.003976996322642484
161.07,0.002725654226276333
164.07,0.0060841556152523716
167.07,0.0022534701880794128
170.07,0.005768016783210184
173.07,0.0037625833318502087
176.07,0.004524543361585891
179.07,0.006288009177986054
182.07,0.002626403651315718
185.07,0.0015516086251319556
188.07,0.0032734217765002294
191.07,-1.704287390198158e-06
194.07,-1.704287390198158e-06
197.07,0.0022727095234387896
200.07,-4.5627570631238756e-06
203.07,0.004326467862001255
206.07,0.00048184169322593417
209.07,-1.704287390198158e-06
212.07,0.0005906744334394406
215.07,0.002224507599542478
218.07,0.004814277353746771
221.07,0.00042229904082801556
224.07,8.65760251192004e-05
227.07,0.00015923862151255144
230.07,0.0020643274633598027
233.07,1.4782911830117123e-06
236.07,0.003159900072711552
239.07,0.0024050955774051227
242.07,0.004858900132997158
245.07,0.001970089063986638
248.07,0.004768933918989126
251.07,0.0038530979436107895
254.07,0.0018993175048174805
257.07,0.0019460440153615344
260.07,0.0032422630813374567
263.07,0.005260097344009564
266.07,0.0012933361496372249
269.07,0.004058391580882803
272.07,-1.704287390198158e-06
275.07,0.0009797005900082148
278.07,0.0008212148546429256
281.07,0.0006474211625301166
284.07,0.0012694507426988955
287.07,-1.704287390198158e-06
290.07,1.0288349224448781e-05
293.07,-1.704287390198158e-06
296.07,-1.704287390198158e-06
299.07,0.00011191771641756956
302.07,0.0013370794074788251
305.07,0.0015837634077517262
308.07,6.406054528961521e-05
311.07,-1.704287390198158e-06
314.07,0.00014733281945574593
317.07,0.0023001909162093824
320.07,0.0015278247281914907
323.07,-1.9037092379837796e-05
326.07,-1.704287390198158e-06
329.07,-5.629850695094288e-06
332.07,0.0022454041931036194
