Time(s),SampEn
147.85,-1.704287390198158e-06
150.85,-1.704287390198158e-06
153.85,0.00019415837624653303
156.85,0.0005751163967252764
159.85,0.001335619901147429
162.85,0.0007321337750018737
165.85,-1.704287390198158e-06
168.85,-1.704287390198158e-06
171.85,-1.704287390198158e-06
174.85,0.0009947991895291428
177.85,0.0009685827919913368
180.85,-1.704287390198158e-06
183.85,-1.704287390198158e-06
186.85,-1.704287390198158e-06
189.85,4.460345785763622e-05
192.85,0.00012963720829652146
195.85,2.969546810090228e-05
198.85,-4.985594171021903e-06
201.85,-6.601230404002599e-05
204.85,-1.704287390198158e-06
207.85,-1.704287390198158e-06
210.85,-1.704287390198158e-06
213.85,-1.704287390198158e-06
216.85,-1.704287390198158e-06
219.85,-1.704287390198158e-06
222.85,0.0005864492250983631
225.85,-2.7761744946055828e-05
228.85,-1.704287390198158e-06
231.85,0.0005547607204665782
234.85,-1.704287390198158e-06
237.85,-1.704287390198158e-06
240.85,-1.704287390198158e-06
243.85,-1.704287390198158e-06
246.85,0.00010111206196154554
249.85,-1.704287390198158e-06
252.85,-1.704287390198158e-06
255.85,-1.704287390198158e-06
258.85,-1.704287390198158e-06
261.85,0.0010040242165024653
264.85,-1.704287390198158e-06
267.85,-1.704287390198158e-06
270.85,-1.963977400919722e-05
273.85,0.0007259449398485703
276.85,-1.704287390198158e-06
279.85,-1.704287390198158e-06
282.85,-1.704287390198158e-06
285.85,-1.704287390198158e-06
288.85,0.0009366875888257173
291.85,0.0008275819257624328
294.85,0.0007272398874818905
297.85,-1.704287390198158e-06
300.85,0.0007900907199815577
303.85,3.6396196940310504e-05
306.85,0.0006105227612556837
309.85,0.000959835012335325
312.85,-1.704287390198158e-06
315.85,0.0008828645375414533
318.85,-1.704287390198158e-06
321.85,-1.704287390198158e-06
324.85,-1.704287390198158e-06
327.85,-1.704287390198158e-06
330.85,-1.704287390198158e-06
333.85,0.001884149481661488
336.85,0.000526035008608091
339.85,-1.704287390198158e-06
342.85,0.000280504807933229
345.85,-1.704287390198158e-06
348.85,0.0009319969892208976
351.85,0.0009750886469591595
354.85,-1.704287390198158e-06
357.85,-1.704287390198158e-06
360.85,0.00012716370286561688
363.85,0.0012401465634246079
366.85,-1.704287390198158e-06
369.85,-1.704287390198158e-06
372.85,-1.704287390198158e-06
375.85,-1.704287390198158e-06
378.85,-1.704287390198158e-06
381.85,-1.704287390198158e-06
384.85,0.0009433410028057636
387.85,0.0010604951327167586
390.85,-1.704287390198158e-06
393.85,0.0002540020396136295
396.85,-1.704287390198158e-06
399.85,-1.704287390198158e-06
402.85,0.0007688104847775126
405.85,0.00015948624270681347
408.85,-1.704287390198158e-06
411.85,0.00019210930722540518
414.85,-1.704287390198158e-06
417.85,-5.046078695978507e-05
420.85,-1.704287390198158e-06
423.85,-1.704287390198158e-06
426.85,-1.704287390198158e-06
429.85,-1.704287390198158e-06
432.85,-1.704287390198158e-06
435.85,-1.704287390198158e-06
438.85,1.3563864341220685e-07
441.85,0.0008512323068383881
444.85,0.001430937398208886
447.85,-1.704287390198158e-06
450.85,0.0009838340129893184
453.85,0.0010147041274080192
456.85,0.0006956897346869993
459.85,-1.704287390198158e-06
462.85,0.0017823548039607496
465.85,-1.704287390198158e-06
468.85,0.000146684395725372
471.85,-1.704287390198158e-06
474.85,0.0013671051334467519
477.85,0.0011575398806711566
480.85,0.0012860014416499717
483.85,-1.704287390198158e-06
486.85,-1.704287390198158e-06
489.85,-1.704287390198158e-06
492.85,-1.704287390198158e-06
495.85,0.00044757560487397905
498.85,-1.704287390198158e-06
501.85,-1.704287390198158e-06
504.85,-1.704287390198158e-06
507.85,0.0006245897522397028
510.85,-1.704287390198158e-06
513.85,-1.704287390198158e-06
516.85,-1.704287390198158e-06
519.85,0.0009239889618498826
522.85,-1.704287390198158e-06
525.85,-1.704287390198158e-06
528.85,-1.704287390198158e-06
531.85,-1.704287390198158e-06
534.85,0.0012804384917740614
537.85,-1.704287390198158e-06
540.85,-1.704287390198158e-06
543.85,-1.704287390198158e-06
546.85,0.0005261164315359953
549.85,-1.704287390198158e-06
552.85,-1.704287390198158e-06
555.85,-1.704287390198158e-06
558.85,-1.704287390198158e-06
561.85,-1.704287390198158e-06
