Time(s),alphas
312.84,2.095292135283003
315.84,2.07292557821517
318.84,2.0909953131498757
321.84,2.098229456229147
324.84,2.0903074147874774
327.84,2.065839808539694
330.84,2.098928341378303
333.84,2.090299482866179
336.84,2.089894706590463
339.84,2.07136656218098
342.84,2.097203031422233
345.84,2.0987150103271683
348.84,2.0975934781403325
351.84,2.0932886987172816
354.84,2.0873575125616277
357.84,2.085287181904273
360.84,2.043520404452118
363.84,2.0885905752656453
366.84,2.0794770675558554
369.84,2.0995521815575575
372.84,2.098085411914341
375.84,2.0841495725696855
378.84,2.082424990071703
381.84,2.091815799859661
384.84,2.081046242565322
387.84,2.1015108351987446
390.84,2.094382005658025
393.84,2.0841572079104465
396.84,2.1020215068075983
399.84,2.0894716049349342
402.84,2.1011757470077
405.84,2.097406845934358
408.84,2.084082135956328
411.84,2.0992231914747004
414.84,2.0809754837474665
417.84,2.098520834688763
420.84,2.0577863207665077
423.84,2.0894632231870505
426.84,2.105515449938986
429.84,2.094539027771234
432.84,1.945987786856701
435.84,1.8810957418087755
438.84,2.0125279077335367
441.84,2.1040052134403457
444.84,2.1061789075451602
447.84,2.103498488676377
450.84,2.1120736019708906
453.84,2.0836913182985484
456.84,2.090544690390094
459.84,2.106901893007587
462.84,2.0983711991114564
465.84,2.094588712980923
468.84,2.072421960055742
471.84,2.1032129732602836
474.84,2.1045338554981186
477.84,2.099937407726273
480.84,2.096353321460654
483.84,2.1010594851060067
486.84,2.105860429391351
489.84,2.094865060154976
492.84,2.105430321873131
495.84,2.096164188095344
498.84,2.1027610724788017
501.84,2.060577058014803
504.84,2.0890608308026133
507.84,2.1014351110594536
510.84,2.0904900092507845
513.8399999999999,2.0440518959469705
516.8399999999999,2.085472427186226
519.8399999999999,2.1004445154408455
522.8399999999999,2.0903019556482954
525.8399999999999,2.0846348698533395
528.8399999999999,2.0919333347220936
531.8399999999999,1.9780490751289819
534.8399999999999,2.106532216632584
537.8399999999999,2.0958412363726686
540.8399999999999,2.1026409726721655
543.8399999999999,2.0974026553845335
546.8399999999999,2.1053318192187835
549.8399999999999,2.0358769116566475
552.8399999999999,2.0437278761737114
555.8399999999999,2.101522310459313
558.8399999999999,2.0965353298228075
561.8399999999999,1.979566539057866
564.8399999999999,2.0517333264608015
567.8399999999999,2.0781456635462736
570.8399999999999,1.9463960306968757
573.8399999999999,2.0691153153996376
576.8399999999999,2.1077735755060565
579.8399999999999,2.091497299643589
582.8399999999999,2.0736284691695652
585.8399999999999,2.10080681860036
588.8399999999999,2.0566437984712627
591.8399999999999,2.071558321455897
594.8399999999999,2.0913193452670265
597.8399999999999,2.091546400027949
600.8399999999999,1.9840014009791658
603.8399999999999,2.0142228118398475
606.8399999999999,2.077996113478702
609.8399999999999,2.1031334389337064
612.8399999999999,2.0535458275003737
615.8399999999999,2.091243599651441
618.8399999999999,2.101687678774557
621.8399999999999,2.0790329932346348
624.8399999999999,2.10398969763555
627.8399999999999,2.0834243658271276
630.8399999999999,2.101205491840928
633.8399999999999,2.109836278651482
636.8399999999999,2.1038890043622476
