Time(s),Mean RR Interval (s),LF Power,HF Power,LF_div_HF,alphas,SampEn
147.85,0.5569479486894372,5.038476195730145e-09,2.0492625742639908e-10,24.586777014359686,2.0354379114325103,-1.704287390198158e-06
150.85,0.5579145640504906,7.782718916288901e-09,1.615759742194986e-10,48.167550614401314,2.017506813325458,-1.704287390198158e-06
153.85,0.5520923096743182,9.38825258016532e-09,1.2402095358969218e-10,75.6989227096671,2.071712280070872,0.0001941583762465
156.85,0.5402328347529034,2.652552856513045e-09,1.2990027402793102e-10,20.41991732783178,2.051082764727858,0.0005751163967252
159.85,0.5367050368028453,5.036676559705528e-09,1.3736999771016726e-10,36.66504071967925,2.0572347527767207,0.0013356199011474
162.85,0.5563704844474132,6.604662067155323e-09,1.424808020996859e-10,46.35475074413469,2.065708923156944,0.0007321337750018
165.85,0.5570500232389369,3.4372919927423236e-09,1.4767544888479367e-10,23.27598811244423,2.0653648504701194,-1.704287390198158e-06
168.85,0.5536213244683351,8.95809008751373e-09,1.279925585620645e-10,69.98914771416095,1.976823917177328,-1.704287390198158e-06
171.85,0.5527510279295145,8.129815771826663e-09,1.0970802361530898e-10,74.10411293465508,1.963015269179798,-1.704287390198158e-06
174.85,0.5511081178323013,5.442878453785925e-09,1.5505308979605542e-10,35.10332145554182,2.074040471845797,0.0009947991895291
177.85,0.5326479114024933,3.528383215071549e-09,1.1006771019725264e-10,32.056478768826246,2.061962270102692,0.0009685827919913
180.85,0.5249347699363717,5.951031839839231e-09,1.5701486359590896e-10,37.90107320765959,2.020056206965936,-1.704287390198158e-06
183.85,0.5209082876235724,7.2533518394059225e-09,1.0226444976659327e-10,70.92740298276532,1.966992584279418,-1.704287390198158e-06
186.85,0.5231403525051175,6.923138160809657e-09,1.2343586775544602e-10,56.08692421983808,2.0147420433622685,-1.704287390198158e-06
189.85,0.5185454454689581,7.823484176645242e-09,1.4449498188639688e-10,54.14363927735655,2.039293659056001,4.460345785763622e-05
192.85,0.5071992053589969,1.0115461705098012e-08,1.3344209901305375e-10,75.80412613345122,2.0253792075150003,0.0001296372082965
195.85,0.4970073072220722,4.4880490748054005e-09,1.3075637093186366e-10,34.32375067325855,2.046582516252748,2.969546810090228e-05
198.85,0.4885589029420183,7.695561998455244e-09,1.3498627363540918e-10,57.009959540334826,2.0478220103118736,-4.985594171021903e-06
201.85,0.4797092709546947,6.516221470230418e-09,1.2808448511880848e-10,50.87440109694869,2.0431904605533218,-6.601230404002599e-05
204.85,0.4740779266873698,4.163931341522172e-09,1.5518025597368474e-10,26.83286810809415,2.0094712421192327,-1.704287390198158e-06
207.85,0.4718983982693993,7.356253756806804e-09,1.0408241662124228e-10,70.6771998153765,1.994997563794842,-1.704287390198158e-06
210.85,0.4737820060679882,4.4690655472725295e-09,1.6676139951774226e-10,26.799160718227547,2.052961856081388,-1.704287390198158e-06
213.85,0.4781646084118803,3.961589924837004e-09,7.613051095843559e-11,52.03682301567479,1.9985733837065875,-1.704287390198158e-06
216.85,0.4800342651729743,2.5659205389012602e-09,1.9649015462368646e-10,13.05877408369622,1.9814345251082857,-1.704287390198158e-06
219.85,0.4838877307487055,4.428032064398517e-09,6.660703269917065e-11,66.47994791177138,2.043325437724373,-1.704287390198158e-06
222.85,0.4932106712938879,7.232475518245696e-09,1.3417644550511482e-10,53.902721085050594,2.0338240939030467,0.0005864492250983
225.85,0.5036940930020971,6.8250501253090915e-09,1.7809917107818602e-10,38.32162768636849,1.9989400394860972,-2.7761744946055828e-05
228.85,0.5094035147742092,3.402666203989027e-09,1.2620355808893522e-10,26.96172957018517,1.9244297752098771,-1.704287390198158e-06
231.85,0.5206061432433514,3.023299425491341e-09,1.9371790850407147e-10,15.60671106165592,2.067402338196169,0.0005547607204665
234.85,0.5316450650570348,5.618638856941937e-09,8.826519641044087e-11,63.65633438138829,1.9941887909201732,-1.704287390198158e-06
237.85,0.5327546833195244,1.027619022683713e-08,1.2765019572832365e-10,80.5027377216704,1.9998283677108653,-1.704287390198158e-06
240.85,0.5351971107224097,3.973758848114294e-09,1.7082454697621086e-10,23.26222383407042,2.0468432982039784,-1.704287390198158e-06
243.85,0.5431917747614965,7.791397112292282e-09,1.6742909405342218e-10,46.53550302199123,2.0300213193632635,-1.704287390198158e-06
246.85,0.5482379478681535,6.5924388535506195e-09,1.509428826901977e-10,43.67505599506307,2.0777839253111448,0.0001011120619615
249.85,0.5526638648893963,2.0509915959824618e-08,1.9036877073803987e-10,107.73781792207733,2.021953864999748,-1.704287390198158e-06
252.85,0.5539811745076307,1.0347970103800332e-08,1.4013845106998538e-10,73.84104808345953,2.047176041710664,-1.704287390198158e-06
255.85,0.5566657562340739,4.703976209757341e-09,1.41043790941826e-10,33.35117539273679,2.0449190232722207,-1.704287390198158e-06
258.85,0.5524376898652769,1.3720754663285476e-08,1.4030859203779157e-10,97.78983926793194,2.0505083395761545,-1.704287390198158e-06
261.85,0.5440393097401951,8.272211354402818e-09,1.3821972291353938e-10,59.8482704206934,2.0850362633919044,0.0010040242165024
264.85,0.5382230006837371,5.391627772386522e-09,1.2008194175684538e-10,44.89957185489271,2.046840289913644,-1.704287390198158e-06
267.85,0.5422828461936294,9.180336288504884e-09,1.5768435938018406e-10,58.21970120936777,2.0611870599289976,-1.704287390198158e-06
270.85,0.5332810738985532,4.370290381925814e-09,1.6674958651051915e-10,26.20870296221167,2.060208193819342,-1.963977400919722e-05
273.85,0.5363119403138664,9.213232082581882e-09,9.464542191198201e-11,97.34471986558384,2.076252084938035,0.0007259449398485
276.85,0.5447687682654848,1.2903351916067296e-08,1.3181962759748387e-10,97.88642367787718,2.076724802662804,-1.704287390198158e-06
279.85,0.5426407180790963,8.12466910422352e-09,1.5720757021933867e-10,51.681156911768575,2.050247783139469,-1.704287390198158e-06
282.85,0.5412794644747662,5.219689612734673e-09,1.504847393824403e-10,34.68584013339326,2.0785441440860275,-1.704287390198158e-06
285.85,0.5476080173023804,4.522720828177919e-09,2.0637481777692879e-10,21.91508090423388,2.041656511947284,-1.704287390198158e-06
288.85,0.5418239277362954,6.907155921076281e-09,1.8031581380258994e-10,38.305879974777184,2.0663083054481377,0.0009366875888257
